"Table 1: 2003 Poverty and Median Income Estimates - Counties                             Source: U.S. Census Bureau, Small Area Estimates Branch                              Release date: 10.02.2006",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
32,23,NV,Nye County,4620,3548,5691,12.4,9.5,15.2,1691,1231,2152,20.7,15,26.3,1146,796,1496,18,12.5,23.5,38311,35946,40832,,,,,,
32,27,NV,Pershing County,664,488,840,13.4,9.8,16.9,232,168,296,15.6,11.3,19.9,171,117,225,14.8,10.1,19.4,37228,34638,40011,,,,,,
32,29,NV,Storey County,194,145,244,5.3,3.9,6.6,44,31,56,7,4.9,9,31,21,41,6.1,4.1,8.1,50077,46935,53429,,,,,,
32,31,NV,Washoe County,37598,29658,45537,10,7.9,12.1,12560,9510,15610,13.3,10,16.5,7899,5723,10075,11.8,8.5,15,50155,47526,52929,,,,,,
32,33,NV,White Pine County,955,728,1182,13.2,10,16.3,314,230,399,17.1,12.5,21.7,211,147,275,14.5,10.1,18.9,36765,34441,39246,,,,,,
32,510,NV,Carson City,5415,4205,6625,10.3,8,12.6,1902,1417,2386,14.6,10.9,18.3,1258,894,1622,13.6,9.7,17.6,43142,40613,45828,,,,,,
33,0,NH,New Hampshire,81779,73264,90294,6.4,5.7,7.1,23776,19792,27761,7.8,6.5,9.1,13140,9999,16281,5.7,4.4,7.1,52409,50698,54121,8826,6588,11065,12.2,9.1,15.4
33,1,NH,Belknap County,4409,3356,5463,7.3,5.6,9,1407,997,1816,10.8,7.7,14,755,483,1027,7.5,4.8,10.2,46877,44111,49816,,,,,,
33,3,NH,Carroll County,3442,2617,4267,7.3,5.6,9.1,1022,726,1318,10.7,7.6,13.8,582,374,790,7.9,5.1,10.7,43210,40626,45958,,,,,,
33,5,NH,Cheshire County,5285,4041,6528,7.2,5.5,8.9,1419,1013,1826,8.7,6.2,11.2,802,518,1086,6.5,4.2,8.8,45179,42560,47960,,,,,,
33,7,NH,Coos County,3178,2413,3943,9.6,7.3,12,975,688,1261,14.4,10.1,18.6,539,343,735,10.4,6.6,14.2,35260,33138,37518,,,,,,
33,9,NH,Grafton County,5638,4297,6978,7.2,5.5,8.9,1471,1044,1898,8.8,6.2,11.3,813,522,1104,6.5,4.2,8.9,46048,43413,48842,,,,,,
33,11,NH,Hillsborough County,24933,19393,30473,6.3,4.9,7.7,7521,5446,9597,7.5,5.4,9.5,4141,2720,5562,5.6,3.6,7.5,56202,53514,59025,,,,,,
33,13,NH,Merrimack County,8813,6780,10845,6.3,4.8,7.7,2576,1850,3303,7.7,5.6,9.9,1458,948,1968,5.8,3.8,7.8,51508,48665,54517,,,,,,
33,15,NH,Rockingham County,13155,10198,16113,4.5,3.5,5.5,3613,2605,4621,5,3.6,6.4,1891,1235,2547,3.4,2.2,4.6,65209,61906,68687,,,,,,
33,17,NH,Strafford County,9701,7451,11950,8.5,6.5,10.5,2715,1947,3484,10.2,7.3,13.1,1525,991,2059,7.8,5.1,10.6,46354,43778,49081,,,,,,
33,19,NH,Sullivan County,3225,2460,3991,7.6,5.8,9.4,1056,750,1362,11.2,8,14.5,634,402,866,9.1,5.7,12.4,43958,41384,46692,,,,,,
34,0,NJ,New Jersey,758459,707421,809496,8.9,8.3,9.5,254007,227558,280456,11.8,10.6,13,155082,135126,175038,10,8.7,11.2,56356,54680,58033,88701,71770,105633,15.4,12.5,18.4
34,1,NJ,Atlantic County,28422,22126,34718,10.8,8.4,13.2,10156,7578,12734,15.1,11.3,19,6178,4383,7973,12.7,9,16.4,43200,40663,45896,,,,,,
34,3,NJ,Bergen County,54900,42997,66803,6.1,4.8,7.4,14943,11186,18700,7.2,5.4,8.9,9006,6419,11593,5.8,4.2,7.5,64046,60555,67739,,,,,,
34,5,NJ,Burlington County,25323,19752,30893,5.8,4.5,7.1,7958,5939,9978,7.3,5.5,9.2,4948,3512,6384,6.1,4.4,7.9,61479,57956,65216,,,,,,
34,7,NJ,Camden County,55348,43286,67410,10.9,8.5,13.3,19812,14841,24784,14.7,11,18.4,12081,8608,15554,12.2,8.7,15.8,47577,44908,50404,,,,,,
34,9,NJ,Cape May County,9435,7303,11568,9.6,7.4,11.7,2958,2195,3722,13.7,10.2,17.2,1921,1353,2489,11.7,8.2,15.2,42072,39536,44770,,,,,,
34,11,NJ,Cumberland County,20963,16244,25681,14.9,11.6,18.3,7917,5885,9950,21,15.6,26.4,5009,3536,6482,18.7,13.2,24.1,37931,35652,40355,,,,,,
34,13,NJ,Essex County,112394,88038,136750,14.4,11.3,17.6,41823,31343,52304,19.7,14.8,24.7,25394,18113,32675,17,12.1,21.9,42852,40508,45331,,,,,,
34,15,NJ,Gloucester County,17946,13960,21932,6.7,5.2,8.2,5719,4258,7181,8.5,6.3,10.7,3597,2545,4649,7.1,5,9.2,57117,53724,60724,,,,,,
34,17,NJ,Hudson County,90398,70791,110004,15.1,11.8,18.4,30623,22929,38317,21.7,16.3,27.2,18637,13278,23996,19.3,13.7,24.8,38828,36701,41078,,,,,,
34,19,NJ,Hunterdon County,4457,3403,5510,3.5,2.7,4.4,1051,762,1341,3.3,2.4,4.2,640,439,841,2.7,1.8,3.5,84126,78844,89762,,,,,,
34,21,NJ,Mercer County,28336,22057,34616,8.2,6.4,10,9530,7109,11951,10.9,8.1,13.7,5880,4170,7590,9.3,6.6,12,55587,52343,59033,,,,,,
34,23,NJ,Middlesex County,56811,44541,69081,7.4,5.8,9,16547,12409,20685,8.8,6.6,11,10139,7236,13042,7.6,5.4,9.8,59359,56088,62820,,,,,,
34,25,NJ,Monmouth County,40779,31919,49640,6.5,5.1,7.9,12042,9005,15079,7.4,5.5,9.3,7224,5138,9310,6,4.2,7.7,68911,65017,73038,,,,,,
34,27,NJ,Morris County,20007,15507,24507,4.2,3.2,5.1,5152,3799,6505,4.2,3.1,5.4,3287,2299,4275,3.7,2.6,4.8,80077,75397,85047,,,,,,
34,29,NJ,Ocean County,44101,34381,53822,8.1,6.3,9.8,14847,11086,18609,11.6,8.6,14.5,8815,6247,11383,9.5,6.7,12.3,48269,45493,51215,,,,,,
34,31,NJ,Passaic County,62097,48518,75675,12.6,9.8,15.4,24234,18139,30329,18,13.4,22.5,14445,10283,18607,15.5,11,20,46191,43519,49028,,,,,,
34,33,NJ,Salem County,6006,4625,7386,9.3,7.2,11.4,2179,1611,2748,13.8,10.2,17.4,1396,974,1818,11.8,8.2,15.4,46952,44052,50044,,,,,,
34,35,NJ,Somerset County,14760,11465,18056,4.7,3.7,5.8,4142,3063,5221,5,3.7,6.3,2493,1751,3235,4.2,3,5.5,78130,73499,83054,,,,,,
34,37,NJ,Sussex County,7277,5623,8931,4.8,3.7,5.9,2070,1524,2616,5.2,3.8,6.6,1250,873,1627,4.1,2.9,5.3,69369,65173,73836,,,,,,
34,39,NJ,Union County,52014,40799,63228,9.9,7.8,12,18063,13563,22562,13.3,10,16.6,11304,8079,14529,11.7,8.4,15,53945,50951,57115,,,,,,
34,41,NJ,Warren County,6685,5167,8203,6.1,4.7,7.5,2238,1652,2825,8.1,5.9,10.2,1438,1008,1868,7,4.9,9.1,58998,55411,62816,,,,,,
35,0,NM,New Mexico,330759,314775,346744,17.7,16.8,18.5,126920,118371,135469,25.8,24.1,27.6,85331,78560,92102,24.2,22.3,26.1,35091,33640,36542,38728,33713,43742,29.5,25.6,33.3
35,1,NM,Bernalillo County,86837,69043,104632,14.8,11.8,17.8,29821,22878,36764,20.8,15.9,25.6,18987,13998,23976,18.9,13.9,23.9,41115,39096,43237,,,,,,
35,3,NM,Catron County,654,499,810,19.1,14.6,23.6,197,142,252,33.9,24.4,43.4,153,104,202,33.5,22.8,44.1,24267,22758,25876,,,,,,
35,5,NM,Chaves County,12737,9846,15628,21.2,16.4,26.1,5177,3886,6468,31.8,23.8,39.7,3529,2532,4526,30.5,21.9,39.1,28708,26945,30587,,,,,,
35,6,NM,Cibola County,5496,4186,6805,21.4,16.3,26.4,2140,1575,2705,28.8,21.2,36.4,1534,1075,1993,28.4,19.9,36.9,28592,26766,30542,,,,,,
35,7,NM,Colfax County,2115,1631,2598,15.6,12.1,19.2,769,575,964,25.3,18.9,31.7,529,378,680,23.5,16.8,30.3,31644,29702,33714,,,,,,
35,9,NM,Curry County,8340,6445,10235,18.7,14.5,23,3715,2781,4649,27.9,20.9,34.9,2552,1826,3278,27.5,19.7,35.3,30823,28916,32857,,,,,,
35,11,NM,DeBaca County,351,269,433,17.8,13.7,22,110,81,139,27.5,20.2,34.8,78,55,101,25.3,17.7,33,26201,24567,27944,,,,,,
35,13,NM,Dona Ana County,44388,34945,53830,24.5,19.3,29.8,18098,13789,22407,35.2,26.8,43.6,12162,8890,15434,33.6,24.5,42.6,30189,28461,32022,,,,,,
35,15,NM,Eddy County,8937,6973,10902,17.5,13.6,21.3,3519,2660,4377,25.7,19.4,32,2402,1739,3065,24.1,17.4,30.7,34712,32633,36923,,,,,,
35,17,NM,Grant County,5666,4421,6910,19.6,15.3,23.9,2156,1629,2684,31.5,23.8,39.2,1462,1057,1867,29.4,21.2,37.5,28301,26570,30144,,,,,,
35,19,NM,Guadalupe County,830,637,1022,21.1,16.2,25.9,265,194,335,27.5,20.2,34.8,185,130,240,27.7,19.4,36,24202,22670,25839,,,,,,
35,21,NM,Harding County,104,78,130,13.3,10,16.7,24,17,31,19.6,13.9,25.2,19,13,25,18.3,12.1,24.5,24604,23015,26301,,,,,,
35,23,NM,Hidalgo County,1217,936,1497,23.8,18.3,29.3,498,370,627,35.4,26.2,44.5,360,255,465,33.3,23.5,43,22540,20970,24227,,,,,,
35,25,NM,Lea County,10081,7884,12278,18.5,14.5,22.6,3833,2899,4767,24.6,18.6,30.6,2637,1912,3362,23.9,17.3,30.4,33612,31612,35740,,,,,,
35,27,NM,Lincoln County,3117,2395,3838,15.2,11.7,18.7,1100,822,1377,25.7,19.2,32.2,758,541,975,24,17.1,30.9,33013,30952,35212,,,,,,
35,28,NM,Los Alamos County,566,418,714,3,2.2,3.8,119,84,155,2.8,2,3.6,83,55,111,2.5,1.7,3.4,93383,86951,100291,,,,,,
35,29,NM,Luna County,6790,5221,8359,26.2,20.2,32.3,2938,2188,3688,40.6,30.2,50.9,2042,1453,2631,39.1,27.8,50.3,22498,21060,24035,,,,,,
35,31,NM,McKinley County,22025,16802,27248,30.6,23.3,37.8,10733,7932,13534,41.9,31,52.8,7223,5093,9353,38.5,27.2,49.9,26558,24779,28465,,,,,,
35,33,NM,Mora County,1109,850,1367,21.3,16.4,26.3,369,274,463,32.2,24,40.5,259,184,334,30.2,21.4,39,24845,23255,26543,,,,,,
35,35,NM,Otero County,10230,7959,12501,16.4,12.8,20.1,4106,3040,5171,24.1,17.8,30.4,2966,2096,3836,23.7,16.8,30.7,31427,29554,33418,,,,,,
35,37,NM,Quay County,1981,1535,2426,21.3,16.5,26.1,705,528,881,34.4,25.8,43,504,362,646,32.9,23.6,42.2,23636,22119,25256,,,,,,
35,39,NM,Rio Arriba County,7270,5648,8892,17.9,13.9,21.9,2613,1963,3263,24,18,29.9,1845,1325,2365,23.9,17.2,30.7,32523,30532,34643,,,,,,
35,41,NM,Roosevelt County,3718,2895,4541,21.5,16.8,26.3,1437,1080,1795,29.7,22.3,37.1,1023,737,1309,30.8,22.2,39.4,27315,25653,29084,,,,,,
35,43,NM,Sandoval County,12164,9494,14834,11.9,9.3,14.5,4565,3448,5681,16.8,12.7,20.9,3154,2281,4027,15.6,11.3,19.9,46540,43779,49476,,,,,,
35,45,NM,San Juan County,22638,17596,27680,18.4,14.3,22.5,9695,7190,12200,26.3,19.5,33.1,6429,4552,8306,24,17,31.1,35976,33791,38302,,,,,,
35,47,NM,San Miguel County,6231,4789,7672,21.8,16.7,26.8,2185,1629,2742,30.9,23,38.8,1527,1087,1967,29.4,20.9,37.9,27131,25430,28946,,,,,,
35,49,NM,Santa Fe County,16829,13153,20505,12.3,9.6,15,5365,4056,6674,17.7,13.3,22,3622,2624,4620,16.4,11.9,20.9,43045,40518,45730,,,,,,
35,51,NM,Sierra County,2695,2032,3358,21.2,16,26.4,854,628,1080,36.6,26.9,46.3,615,431,799,34.2,24,44.5,23163,21681,24747,,,,,,
35,53,NM,Socorro County,4389,3378,5400,25.2,19.4,31,1667,1239,2094,37,27.5,46.4,1175,835,1515,35.3,25.1,45.5,25759,24130,27499,,,,,,
35,55,NM,Taos County,6100,4785,7415,19.5,15.3,23.7,1969,1494,2443,28.8,21.9,35.8,1351,983,1719,27.1,19.7,34.5,28836,27113,30669,,,,,,
35,57,NM,Torrance County,3496,2651,4341,21.5,16.3,26.7,1391,1016,1766,31.5,23,40,982,683,1281,28.3,19.7,36.9,29759,27886,31759,,,,,,
35,59,NM,Union County,595,460,731,15.6,12,19.1,216,160,272,24.2,17.9,30.5,166,116,216,24.3,17,31.7,28498,26658,30464,,,,,,
35,61,NM,Valencia County,11065,8623,13508,16.6,12.9,20.2,4572,3453,5692,24.7,18.6,30.7,3018,2182,3854,22,15.9,28.1,35985,33824,38283,,,,,,
36,0,NY,New York,2700431,2591959,2808903,14.3,13.7,14.9,916300,861581,971019,20.2,19,21.4,638992,595713,682271,19.6,18.2,20.9,44139,42842,45436,254079,220966,287193,20.8,18.1,23.5
36,1,NY,Albany County,30727,23967,37488,10.8,8.4,13.1,9118,6886,11349,14.5,10.9,18,6224,4507,7941,13.4,9.7,17.1,44352,41742,47125,,,,,,
36,3,NY,Allegany County,6815,5264,8366,14.8,11.5,18.2,2217,1657,2777,20.4,15.2,25.5,1550,1108,1992,19.1,13.7,24.6,32902,30861,35079,,,,,,
36,5,NY,Bronx County,358546,284797,432296,26.9,21.4,32.5,148488,113918,183059,37.4,28.7,46.1,106084,78303,133865,38.1,28.1,48.1,27855,26389,29402,,,,,,
36,7,NY,Broome County,24481,19167,29795,12.9,10.1,15.7,7760,5878,9642,18.3,13.9,22.8,5270,3828,6712,16.8,12.2,21.4,36222,34073,38506,,,,,,
36,9,NY,Cattaraugus County,10908,8537,13280,13.5,10.6,16.4,3807,2884,4730,19.4,14.7,24.1,2702,1964,3440,18.7,13.6,23.8,34915,32854,37106,,,,,,
36,11,NY,Cayuga County,9022,6969,11076,11.6,9,14.2,2980,2233,3727,16.4,12.3,20.5,2097,1504,2690,15.3,10.9,19.6,38146,35829,40613,,,,,,
36,13,NY,Chautauqua County,19725,15477,23973,14.9,11.7,18.1,6804,5167,8440,22.2,16.8,27.5,4687,3415,5959,20.5,15,26.1,33958,31958,36083,,,,,,
36,15,NY,Chemung County,11461,8858,14064,13.5,10.4,16.5,4004,3003,5006,19.5,14.6,24.4,2789,2001,3577,18.6,13.4,23.9,36221,33972,38619,,,,,,
36,17,NY,Chenango County,6829,5267,8391,13.4,10.3,16.5,2394,1790,2999,19.9,14.9,25,1702,1217,2187,18.7,13.3,24,35088,32947,37369,,,,,,
36,19,NY,Clinton County,9530,7334,11726,12.7,9.7,15.6,2698,2008,3388,16.3,12.1,20.5,1886,1342,2430,15.1,10.7,19.4,38853,36478,41382,,,,,,
36,21,NY,Columbia County,6055,4672,7438,9.8,7.5,12,1976,1476,2477,14.5,10.8,18.1,1379,984,1774,13.2,9.4,17,41435,38884,44153,,,,,,
36,23,NY,Cortland County,6160,4745,7575,13.4,10.3,16.5,1827,1364,2289,17.2,12.9,21.6,1279,914,1644,16.6,11.8,21.3,35547,33368,37868,,,,,,
36,25,NY,Delaware County,5771,4451,7090,12.6,9.7,15.5,1869,1396,2342,19.4,14.5,24.3,1336,954,1718,18.2,13,23.3,32830,30813,34980,,,,,,
36,27,NY,Dutchess County,22295,17394,27196,8,6.2,9.7,6302,4743,7861,9.2,6.9,11.5,4307,3110,5504,8.4,6.1,10.7,54518,51280,57961,,,,,,
36,29,NY,Erie County,118281,93530,143031,12.9,10.2,15.6,38478,29402,47554,17.9,13.7,22.1,26152,19217,33087,16.4,12,20.7,40828,38630,43153,,,,,,
36,31,NY,Essex County,4163,3209,5116,11.5,8.9,14.1,1232,919,1545,15.9,11.9,20,886,632,1140,14.9,10.7,19.2,35832,33639,38168,,,,,,
36,33,NY,Franklin County,6566,5058,8073,14.6,11.3,18,2071,1541,2600,20.2,15,25.4,1446,1028,1864,18.6,13.2,23.9,32611,30594,34762,,,,,,
36,35,NY,Fulton County,6871,5332,8410,12.7,9.8,15.5,2390,1798,2983,19.5,14.7,24.4,1585,1142,2028,17.4,12.5,22.2,34929,32809,37186,,,,,,
36,37,NY,Genesee County,5311,4107,6516,9.1,7,11.1,1799,1339,2260,12.8,9.5,16,1251,890,1612,11.8,8.4,15.2,41091,38567,43781,,,,,,
36,39,NY,Greene County,5909,4597,7222,12.9,10,15.7,1823,1371,2275,17.9,13.5,22.3,1317,949,1685,16.9,12.2,21.6,38038,35745,40477,,,,,,
36,41,NY,Hamilton County,496,378,615,9.4,7.2,11.7,129,94,163,14.1,10.3,17.9,90,62,118,12.9,8.9,16.8,35045,32873,37360,,,,,,
36,43,NY,Herkimer County,7822,6068,9576,12.4,9.6,15.1,2514,1885,3143,17.8,13.4,22.3,1762,1265,2259,16.6,11.9,21.3,34050,31963,36274,,,,,,
36,45,NY,Jefferson County,15035,11605,18465,14.5,11.2,17.8,5761,4314,7208,20.5,15.4,25.7,3977,2845,5109,20.1,14.4,25.8,34462,32356,36705,,,,,,
36,47,NY,Kings County,576485,461008,691963,23.4,18.7,28.1,214819,166033,263605,33.3,25.7,40.8,148920,110929,186911,33.1,24.7,41.6,30672,29219,32198,,,,,,
36,49,NY,Lewis County,3415,2632,4197,12.9,9.9,15.9,1213,905,1522,18.8,14,23.6,873,622,1124,17.8,12.7,23,34349,32237,36599,,,,,,
36,51,NY,Livingston County,6337,4884,7791,10.8,8.3,13.2,1830,1357,2303,13.6,10.1,17.1,1225,864,1586,12.1,8.6,15.7,41938,39360,44686,,,,,,
36,53,NY,Madison County,6872,5320,8424,10.4,8.1,12.8,2108,1578,2638,13.5,10.1,16.9,1465,1048,1882,12.4,8.9,16,40198,37748,42807,,,,,,
36,55,NY,Monroe County,90868,71589,110147,12.7,10,15.4,31158,23753,38563,17.5,13.4,21.7,21138,15486,26790,16.1,11.8,20.4,44403,41978,46969,,,,,,
36,57,NY,Montgomery County,6290,4865,7714,13,10,15.9,2305,1723,2886,20.5,15.3,25.7,1603,1138,2068,19.5,13.9,25.2,34716,32589,36981,,,,,,
36,59,NY,Nassau County,78127,61556,94698,5.9,4.6,7.1,22799,17265,28334,7.2,5.4,8.9,15715,11428,20002,6.6,4.8,8.5,71246,67312,75411,,,,,,
36,61,NY,New York County,285247,228050,342444,18.7,14.9,22.4,82291,63589,100992,30.9,23.9,37.9,58434,43513,73355,34.6,25.7,43.4,43930,41746,46229,,,,,,
36,63,NY,Niagara County,24550,19203,29896,11.4,8.9,13.9,7935,6010,9860,15.9,12,19.7,5184,3767,6601,13.9,10.1,17.7,39020,36709,41478,,,,,,
36,65,NY,Oneida County,28517,22352,34682,12.8,10,15.6,9539,7235,11842,18.3,13.9,22.7,6667,4854,8480,17,12.4,21.7,36237,34108,38500,,,,,,
36,67,NY,Onondaga County,54567,42768,66367,12.1,9.5,14.7,17642,13374,21911,15.8,11.9,19.6,12052,8775,15329,14.6,10.6,18.6,41922,39517,44473,,,,,,
36,69,NY,Ontario County,8509,6606,10412,8.4,6.5,10.3,2853,2141,3565,12,9,15,2012,1446,2578,11.3,8.1,14.4,45197,42461,48109,,,,,,
36,71,NY,Orange County,38027,29823,46232,10.5,8.3,12.8,13477,10227,16728,13.4,10.2,16.6,9239,6733,11745,12.4,9.1,15.8,53171,50039,56498,,,,,,
36,73,NY,Orleans County,5143,3984,6303,12.5,9.7,15.3,1843,1384,2302,17.8,13.3,22.2,1288,926,1650,16.6,11.9,21.2,37008,34743,39421,,,,,,
36,75,NY,Oswego County,15586,12147,19026,13,10.1,15.9,5452,4117,6788,18.5,13.9,23,3803,2752,4854,17,12.3,21.7,38230,35934,40673,,,,,,
36,77,NY,Otsego County,7308,5669,8947,12.6,9.8,15.4,2006,1502,2510,16.3,12.2,20.4,1406,1008,1804,15.2,10.9,19.5,34338,32249,36563,,,,,,
36,79,NY,Putnam County,4537,3451,5623,4.6,3.5,5.6,1114,808,1420,4.5,3.2,5.7,801,553,1049,4.3,2.9,5.6,72683,68115,77556,,,,,,
36,81,NY,Queens County,343227,274058,412396,15.4,12.3,18.5,103820,80180,127460,20.9,16.2,25.7,72869,54246,91492,21.1,15.7,26.5,38041,36197,39979,,,,,,
36,83,NY,Rensselaer County,14686,11446,17926,9.8,7.6,11.9,4581,3459,5703,13.2,10,16.4,3205,2319,4091,12.4,9,15.9,44212,41583,47006,,,,,,
36,85,NY,Richmond County,46341,36364,56318,10.1,7.9,12.2,15486,11767,19205,13.7,10.4,17,10923,7964,13882,13.2,9.6,16.7,54252,50885,57842,,,,,,
36,87,NY,Rockland County,28103,21990,34215,9.7,7.6,11.8,11287,8566,14009,14.2,10.8,17.6,7512,5469,9555,13.2,9.6,16.8,65026,61079,69229,,,,,,
36,89,NY,St. Lawrence County,15307,11960,18655,15.2,11.9,18.5,4688,3543,5832,20,15.1,24.9,3293,2387,4199,19,13.8,24.3,33018,31012,35153,,,,,,
36,91,NY,Saratoga County,13292,10350,16233,6.3,4.9,7.7,3867,2907,4826,7.9,6,9.9,2593,1869,3317,7.1,5.2,9.1,53756,50580,57132,,,,,,
36,93,NY,Schenectady County,16594,12926,20262,11.4,8.9,14,5654,4278,7030,16.4,12.4,20.4,3918,2843,4993,15.4,11.2,19.7,43441,40870,46174,,,,,,
36,95,NY,Schoharie County,3534,2703,4365,11.6,8.9,14.4,1065,785,1345,16,11.8,20.2,778,547,1009,15.3,10.8,19.9,35858,33598,38270,,,,,,
36,97,NY,Schuyler County,2182,1680,2685,11.5,8.8,14.1,758,564,952,17.6,13.1,22.1,547,389,705,16.8,11.9,21.6,36533,34301,38911,,,,,,
36,99,NY,Seneca County,3651,2828,4475,11.3,8.7,13.8,1211,907,1516,16.1,12,20.1,882,629,1135,15.6,11.1,20.1,37804,35521,40235,,,,,,
36,101,NY,Steuben County,13279,10401,16157,13.6,10.6,16.5,4639,3518,5759,19.9,15.1,24.7,3210,2336,4084,18.5,13.4,23.5,36278,34150,38538,,,,,,
36,103,NY,Suffolk County,106445,84437,128454,7.3,5.8,8.8,32314,24716,39913,8.7,6.7,10.8,22296,16408,28184,8.3,6.1,10.4,63366,60063,66852,,,,,,
36,105,NY,Sullivan County,9948,7793,12102,13.5,10.6,16.4,3381,2561,4200,19.4,14.7,24.1,2400,1745,3055,18.5,13.5,23.6,37523,35316,39868,,,,,,
36,107,NY,Tioga County,4891,3781,6002,9.5,7.4,11.7,1741,1303,2179,14,10.5,17.5,1185,843,1527,12.7,9,16.3,41093,38573,43777,,,,,,
36,109,NY,Tompkins County,11406,8665,14146,13,9.9,16.1,2152,1604,2700,13.4,10,16.8,1474,1049,1899,12.5,8.9,16.1,38240,35810,40835,,,,,,
36,111,NY,Ulster County,18539,14517,22561,10.6,8.3,12.9,5256,3984,6529,13.6,10.3,16.8,3591,2612,4570,12.2,8.9,15.5,42070,39593,44702,,,,,,
36,113,NY,Warren County,6427,4956,7899,10,7.7,12.3,2060,1539,2582,14.7,11,18.4,1455,1039,1871,13.6,9.7,17.5,40643,38168,43278,,,,,,
36,115,NY,Washington County,6521,5017,8025,10.9,8.4,13.5,2175,1624,2726,15.9,11.9,19.9,1549,1108,1990,14.8,10.6,19,37584,35286,40031,,,,,,
36,117,NY,Wayne County,9397,7311,11483,10.1,7.9,12.4,3396,2559,4232,14.4,10.9,18,2319,1674,2964,13,9.4,16.6,44063,41393,46906,,,,,,
36,119,NY,Westchester County,80564,63591,97538,8.7,6.9,10.5,25467,19431,31503,11,8.4,13.5,17640,12936,22344,10.5,7.7,13.4,61979,58541,65620,,,,,,
36,121,NY,Wyoming County,3892,3029,4755,10,7.8,12.2,1241,933,1548,13.6,10.2,16.9,902,650,1154,13,9.4,16.6,40116,37748,42633,,,,,,
36,123,NY,Yates County,3036,2347,3725,12.8,9.9,15.7,1237,921,1553,20.8,15.5,26.1,868,617,1119,19.6,13.9,25.2,34998,32847,37290,,,,,,
37,0,NC,North Carolina,1118214,1055493,1180936,13.4,12.7,14.2,402462,370492,434432,19.1,17.6,20.6,248492,226723,270261,16.8,15.3,18.2,39438,37974,40902,139464,116827,162101,23.7,19.8,27.5
37,1,NC,Alamance County,15377,11933,18820,11.3,8.8,13.9,5095,3818,6373,15.2,11.4,19,3135,2251,4019,13.2,9.5,16.9,38251,35948,40702,,,,,,
37,3,NC,Alexander County,3627,2801,4452,10.4,8.1,12.8,1326,986,1666,16,11.9,20.1,833,593,1073,13.8,9.8,17.8,37953,35642,40414,,,,,,
37,5,NC,Alleghany County,1681,1296,2066,15.7,12.1,19.2,505,376,635,24.3,18.1,30.5,328,234,422,21.4,15.3,27.6,28306,26505,30230,,,,,,
37,7,NC,Anson County,4281,3296,5267,18,13.8,22.1,1596,1186,2005,25.3,18.8,31.8,1021,725,1317,22.4,15.9,28.9,28889,27096,30802,,,,,,
37,9,NC,Ashe County,3529,2734,4324,14,10.9,17.2,1079,803,1356,22.1,16.5,27.8,680,484,876,19.1,13.6,24.6,30333,28491,32294,,,,,,
37,11,NC,Avery County,2386,1829,2942,15.1,11.6,18.6,690,513,868,21.1,15.7,26.5,431,307,555,18.1,12.9,23.3,30827,28921,32857,,,,,,
37,13,NC,Beaufort County,7950,6111,9789,17.5,13.4,21.5,2868,2131,3606,26.6,19.8,33.4,1831,1300,2362,24.5,17.4,31.6,32160,30196,34251,,,,,,
37,15,NC,Bertie County,4021,3079,4963,20.6,15.8,25.5,1517,1119,1914,30.8,22.7,38.8,967,681,1253,27.1,19.1,35.1,25974,24346,27710,,,,,,
37,17,NC,Bladen County,6271,4828,7713,19.3,14.8,23.7,2336,1736,2936,28.7,21.3,36.1,1478,1050,1906,25.9,18.4,33.5,28278,26540,30131,,,,,,
37,19,NC,Brunswick County,11219,8641,13797,13.3,10.3,16.4,4027,2990,5063,22.9,17,28.8,2542,1805,3279,20,14.2,25.8,37598,35245,40108,,,,,,
37,21,NC,Buncombe County,28461,22216,34705,13.5,10.5,16.4,9286,7010,11562,19.6,14.8,24.4,5611,4065,7157,16.6,12,21.2,37245,35060,39566,,,,,,
37,23,NC,Burke County,11768,9144,14393,13.6,10.5,16.6,4316,3238,5394,20.7,15.5,25.8,2659,1912,3406,17.3,12.5,22.2,34545,32443,36784,,,,,,
37,25,NC,Cabarrus County,14726,11456,17997,10.2,7.9,12.4,5578,4178,6978,14.6,10.9,18.3,3297,2360,4234,12.3,8.8,15.8,47278,44500,50230,,,,,,
37,27,NC,Caldwell County,10115,7800,12430,12.9,10,15.9,3672,2739,4606,19.9,14.9,25,2198,1564,2832,16.5,11.7,21.2,36055,33854,38399,,,,,,
37,29,NC,Camden County,730,558,902,8.6,6.6,10.7,233,171,296,12.2,8.9,15.4,147,103,191,10,7,13,46409,43457,49562,,,,,,
37,31,NC,Carteret County,7213,5557,8869,11.7,9,14.4,2322,1730,2914,18.8,14,23.6,1477,1053,1901,16.3,11.6,20.9,39115,36743,41640,,,,,,
37,33,NC,Caswell County,3343,2571,4116,14.8,11.4,18.3,1141,848,1433,21.1,15.7,26.5,725,516,934,18.2,13,23.5,34058,31953,36303,,,,,,
